20	100
Processing times: 
44	91	2	94	81	51	88	43	20	79	47	62	66	41	24	60	12	3	77	81
43	65	68	61	69	26	47	87	53	81	59	81	80	63	31	21	46	3	82	64
Routes of jobs: 
15	1	16	17	7	20	5	14	2	9	18	6	11	13	12	19	10	4	8	3
3	14	20	12	17	5	7	18	6	9	11	13	16	2	1	4	8	19	15	10
11	7	3	17	8	4	14	10	15	20	5	9	18	12	1	2	19	6	16	13
13	10	19	5	20	15	4	7	14	6	2	17	18	11	3	1	8	16	9	12
17	3	9	7	15	13	1	20	4	12	8	11	19	14	6	16	18	5	2	10
20	9	2	14	18	4	11	3	10	13	8	6	16	5	15	7	17	12	1	19
18	3	15	11	1	20	8	4	19	9	14	16	7	12	5	10	6	17	13	2
7	20	13	12	14	11	9	8	10	1	5	2	4	16	17	19	6	3	15	18
15	17	7	1	20	6	10	19	3	4	18	9	11	2	13	16	12	8	14	5
14	6	17	5	7	20	16	2	10	15	8	12	9	18	3	13	1	11	4	19
11	6	2	3	7	19	10	12	9	13	4	18	14	8	15	16	5	20	1	17
8	6	18	11	4	9	15	5	14	7	17	1	13	19	3	12	20	16	2	10
20	6	4	1	9	8	3	2	10	16	18	17	11	5	19	13	15	7	12	14
20	5	17	18	8	6	3	16	10	9	2	19	7	11	1	15	13	4	12	14
4	1	9	15	6	17	20	5	3	12	13	18	10	16	14	8	2	7	19	11
6	18	3	11	7	10	16	1	12	4	5	8	9	2	20	17	14	19	15	13
11	5	16	14	10	15	2	3	4	17	1	20	12	8	9	19	18	7	6	13
3	9	8	12	1	18	5	14	20	13	4	16	17	6	11	19	10	7	15	2
20	10	4	17	11	18	13	14	3	16	7	5	9	19	6	1	8	2	12	15
3	15	16	9	5	11	1	13	2	6	18	20	14	12	8	17	7	10	19	4
5	10	18	12	6	9	17	2	20	3	19	16	8	13	15	14	11	7	4	1
1	4	14	12	6	7	15	2	19	3	20	17	16	9	5	8	13	11	10	18
17	9	3	5	18	19	8	16	15	13	7	4	20	14	11	2	1	12	10	6
3	13	15	19	12	10	20	8	7	16	6	2	5	11	17	9	14	18	4	1
11	10	17	1	2	8	20	14	15	3	4	7	13	16	5	9	18	19	6	12
16	4	6	7	19	10	11	8	15	14	18	2	5	12	17	20	1	13	3	9
16	20	9	5	12	7	18	4	13	8	17	11	14	2	3	19	6	15	1	10
7	12	14	6	19	4	1	17	8	3	18	2	16	9	5	20	10	15	11	13
2	1	17	13	8	5	19	10	16	18	11	7	20	12	4	9	15	6	14	3
3	20	12	1	19	17	14	6	8	5	9	2	15	16	7	11	4	18	10	13
1	17	2	19	11	20	4	9	10	12	3	15	16	18	6	8	7	14	5	13
14	16	2	6	15	11	7	13	5	1	9	8	12	3	20	18	10	17	4	19
10	13	11	6	17	8	7	20	9	1	14	5	2	15	18	3	12	19	4	16
18	8	17	9	19	10	6	2	20	14	5	15	11	16	1	3	4	12	7	13
5	4	19	13	10	7	12	15	11	2	8	18	9	6	17	1	20	16	14	3
20	14	10	1	15	9	13	11	6	8	17	18	16	4	12	7	5	19	3	2
20	8	10	18	14	6	3	16	4	2	15	17	19	1	11	9	7	12	5	13
8	1	18	14	13	15	2	9	7	19	3	4	10	6	11	16	20	12	5	17
10	8	9	20	13	4	2	15	19	12	17	14	5	6	18	1	3	16	7	11
7	9	19	8	17	2	6	15	4	10	20	5	12	3	18	13	16	1	11	14
20	4	3	9	6	8	15	18	1	2	14	16	13	5	10	11	19	12	17	7
4	13	5	9	11	2	17	1	10	18	15	14	20	19	16	12	7	8	3	6
14	13	1	6	9	19	8	2	4	5	17	12	11	16	10	20	18	15	3	7
5	17	4	20	8	2	1	12	6	7	11	9	18	10	14	13	3	19	16	15
5	16	17	9	10	18	6	12	19	1	15	7	11	3	4	14	13	8	20	2
16	6	17	13	2	18	1	19	11	20	9	15	12	14	3	10	5	4	8	7
6	5	16	10	3	8	20	15	9	17	12	13	1	18	7	14	4	19	2	11
4	15	6	14	16	1	5	9	20	17	8	7	18	13	2	11	12	3	10	19
3	18	8	1	15	9	2	13	19	14	11	7	16	5	4	6	10	20	17	12
19	8	15	3	2	20	7	9	12	14	11	16	4	1	13	5	18	6	10	17
3	6	9	20	8	16	5	17	14	7	13	19	18	15	1	11	12	4	10	2
6	15	19	14	16	1	13	8	9	7	2	4	3	11	10	20	12	5	17	18
11	16	10	15	12	9	8	2	4	18	19	1	6	5	17	20	3	13	14	7
14	15	10	12	20	7	5	8	6	13	1	19	18	9	3	2	17	4	11	16
12	19	20	18	15	10	5	17	9	7	1	3	8	16	13	14	6	2	11	4
19	6	5	1	15	2	13	20	4	17	12	8	18	14	9	3	10	11	16	7
6	18	15	11	9	7	19	10	1	14	2	3	20	5	8	12	17	4	13	16
10	8	14	17	4	20	15	7	6	12	2	19	5	13	9	1	3	11	16	18
2	1	6	20	11	3	8	10	9	5	19	15	18	12	13	7	17	4	16	14
4	7	2	8	10	15	11	1	6	14	20	5	13	18	9	17	3	19	12	16
11	2	9	19	5	7	14	13	8	1	10	15	4	12	17	20	3	6	16	18
18	5	17	8	11	15	20	13	9	2	16	4	14	12	1	7	3	19	10	6
15	17	20	14	11	9	1	12	5	7	3	8	4	19	18	16	10	13	2	6
3	9	20	6	13	4	12	14	10	18	8	5	7	1	16	15	17	11	2	19
15	2	13	3	1	6	10	8	18	17	11	5	9	14	12	19	16	7	20	4
2	16	19	9	17	11	15	8	13	14	3	6	10	20	1	12	7	5	4	18
2	20	6	5	16	7	15	9	13	4	19	14	12	1	3	17	11	8	18	10
5	16	18	7	17	6	11	8	19	13	20	10	15	14	1	4	9	3	12	2
3	15	6	12	13	8	17	10	14	19	20	4	9	7	5	11	18	16	2	1
7	15	9	6	12	19	3	5	2	16	14	10	4	17	20	13	8	1	18	11
19	6	1	16	4	5	2	18	10	8	15	17	9	7	12	3	13	20	14	11
1	2	4	19	14	9	18	5	3	6	17	7	8	20	10	16	13	11	12	15
20	2	4	16	9	14	15	19	12	3	13	18	17	10	5	11	6	7	1	8
6	2	10	1	17	11	8	12	19	5	16	4	15	13	9	20	3	7	18	14
7	2	20	4	10	18	11	3	13	1	16	9	12	19	8	15	14	17	6	5
1	6	5	3	4	16	11	20	12	18	14	15	17	7	9	19	10	8	13	2
2	13	8	18	11	17	5	9	7	14	15	19	6	16	1	12	4	3	10	20
9	14	4	11	7	19	20	6	5	15	16	2	12	1	8	18	3	10	17	13
13	14	16	9	11	5	2	4	1	10	8	3	17	20	12	15	6	7	19	18
10	17	9	2	13	6	16	19	8	5	4	15	3	14	11	1	12	18	20	7
5	10	17	13	20	6	16	4	1	2	18	11	19	7	3	12	8	9	14	15
11	9	15	10	3	4	5	1	19	2	17	18	7	8	16	13	6	20	14	12
3	15	2	1	6	20	16	5	8	13	4	14	11	7	10	9	18	17	12	19
10	5	20	13	19	7	15	4	9	12	14	6	17	8	16	18	11	1	2	3
13	1	11	20	15	18	19	4	6	17	7	8	9	10	3	2	5	14	16	12
10	7	1	13	4	5	20	18	6	11	15	8	2	14	3	19	9	12	16	17
19	6	14	1	11	9	17	8	13	15	18	16	12	4	7	3	2	20	5	10
18	5	19	2	8	17	14	7	20	6	15	16	11	12	13	1	4	10	9	3
4	18	6	10	20	19	1	16	9	14	12	2	13	5	3	11	17	7	15	8
8	14	11	18	15	1	3	17	19	20	4	6	12	5	10	13	16	7	9	2
2	6	1	14	5	7	4	13	8	15	17	9	12	16	18	10	3	11	19	20
14	13	4	15	6	20	17	11	3	1	16	9	7	18	8	2	5	12	19	10
17	19	12	5	9	18	4	15	8	2	14	11	1	13	3	7	10	16	20	6
13	9	5	7	1	16	20	6	10	2	4	11	3	17	19	14	8	18	12	15
18	15	7	9	12	14	20	13	8	5	17	3	16	19	4	2	1	10	11	6
15	19	14	8	5	16	4	12	20	6	11	3	2	1	17	7	9	18	13	10
8	17	6	14	19	20	12	2	5	9	4	10	16	3	1	11	13	15	7	18
18	3	9	5	20	1	15	10	19	14	6	7	13	8	4	17	12	2	16	11
11	9	20	3	12	6	16	10	5	1	13	2	18	19	4	8	14	7	15	17
14	16	5	13	2	18	19	4	3	7	8	17	12	6	15	1	9	10	11	20
Due dates: 
2585	
2810	
2318	
3023	
2403	
2010	
2335	
2140	
1863	
2575	
2508	
2523	
2540	
2060	
2310	
2950	
2593	
2085	
2453	
1870	
2560	
2690	
2798	
2660	
2733	
2218	
2818	
2393	
2680	
2868	
2070	
2170	
2918	
2580	
2635	
2525	
2865	
2348	
2128	
2653	
1928	
1973	
1763	
2198	
2743	
2378	
2365	
2018	
2568	
2683	
2655	
2215	
2420	
2395	
2313	
2195	
2400	
2378	
2283	
2435	
3265	
2425	
2498	
2078	
2410	
2263	
2765	
2110	
2303	
3098	
2330	
2450	
2825	
2948	
2325	
2965	
2653	
2750	
2700	
2673	
3190	
2365	
2415	
2483	
2270	
2750	
2698	
3265	
2560	
3190	
2363	
2613	
2728	
2588	
2900	
2075	
3205	
3025	
2665	
2825	
