20	100
Processing times: 
67	2	68	89	4	83	63	58	46	62	99	90	91	9	83	15	83	47	95	42
87	27	7	33	92	52	82	29	88	21	45	61	34	53	26	23	69	73	87	53
46	51	57	88	71	10	9	45	90	16	55	91	65	36	19	70	92	16	76	1
43	46	63	62	72	12	98	53	57	67	45	90	83	36	54	85	29	6	36	32
28	65	7	50	1	61	56	21	39	57	43	34	57	39	22	80	88	66	90	20
10	2	11	82	56	78	75	40	34	42	51	17	62	32	88	70	50	78	39	98
8	26	11	29	99	9	58	60	52	36	14	47	70	10	1	66	51	96	41	73
75	89	92	16	52	98	21	50	61	22	78	51	70	41	39	19	91	62	46	39
52	91	24	2	43	37	11	55	51	27	28	91	45	78	29	66	87	86	16	20
2	27	80	11	19	60	58	16	34	68	89	83	5	43	70	10	65	70	12	24
96	86	48	74	10	4	55	53	56	1	52	52	86	6	65	58	80	96	38	94
68	23	50	80	83	71	33	48	28	60	76	18	32	65	33	98	28	92	95	11
74	79	40	53	24	30	52	26	90	53	50	91	70	90	31	35	66	90	1	21
45	17	81	97	81	67	82	24	27	52	59	55	74	25	58	62	29	88	97	80
1	24	11	88	77	64	27	13	52	49	19	62	10	42	97	49	76	59	36	43
92	82	21	70	89	26	24	1	22	12	6	34	88	28	54	8	74	41	1	74
29	7	78	90	78	94	7	53	8	92	18	59	59	96	52	69	64	76	82	36
18	64	86	82	6	2	82	46	22	13	92	38	72	45	66	48	10	94	83	5
27	30	99	72	17	69	59	3	93	4	30	18	36	65	93	37	10	45	14	98
9	66	33	35	25	44	13	8	47	80	99	23	59	2	89	16	30	45	3	55
74	7	3	96	9	44	15	16	98	19	8	1	87	9	48	76	26	63	52	12
90	39	58	30	35	80	69	7	70	52	88	56	8	12	4	48	57	34	70	13
91	39	86	47	61	19	72	63	44	95	52	61	7	94	77	58	11	21	54	80
14	62	13	84	15	19	70	32	57	38	90	37	31	64	20	12	9	75	90	15
48	13	5	13	19	87	80	6	54	41	56	10	64	26	33	11	20	32	24	27
65	89	39	77	18	42	45	83	54	63	82	50	9	72	46	51	36	27	9	48
34	85	2	29	17	60	69	55	34	12	17	60	1	63	62	14	76	2	85	9
13	44	98	16	63	31	73	75	31	46	85	79	67	6	25	40	39	16	60	64
23	94	55	25	93	30	95	56	1	3	77	1	52	52	21	5	1	9	23	78
10	68	56	72	63	80	91	80	22	70	39	38	57	79	60	19	95	35	41	3
55	50	2	69	44	19	70	71	53	98	65	4	46	94	48	86	6	34	97	45
85	38	27	93	81	17	14	78	89	90	97	97	12	28	72	93	18	90	53	23
83	11	94	44	80	94	24	65	22	74	62	58	86	49	94	29	75	13	26	82
31	76	9	16	28	88	97	43	14	89	38	66	62	8	41	81	38	16	26	16
51	1	80	63	1	61	98	58	47	15	83	16	50	36	13	46	97	87	3	50
98	65	22	31	38	45	72	72	37	63	37	50	6	30	11	34	46	34	37	82
31	19	30	80	24	74	67	39	35	79	42	24	45	5	13	44	93	33	34	28
19	4	52	82	42	71	19	47	17	67	38	23	79	95	21	56	19	52	25	68
58	37	46	4	73	86	8	51	46	38	33	34	89	90	73	81	37	50	80	63
74	26	75	40	29	79	83	40	35	53	57	99	57	94	99	53	93	75	29	79
39	21	51	92	92	36	73	53	62	97	62	17	80	29	86	89	26	29	9	83
89	88	9	63	64	85	95	87	44	15	23	10	93	67	69	13	35	71	51	90
53	72	49	11	52	61	36	99	49	83	10	32	39	39	86	13	54	91	6	51
77	59	83	50	88	8	9	58	45	25	11	34	68	35	26	48	1	48	12	56
24	60	20	16	65	66	47	43	63	9	14	70	46	32	54	17	85	6	12	11
89	19	25	62	72	21	32	56	61	23	33	66	65	10	27	39	46	31	23	24
15	99	14	33	81	39	49	96	31	62	40	54	53	91	87	36	79	27	2	34
41	15	27	90	91	2	69	89	30	67	37	22	79	78	73	71	67	48	10	54
61	2	27	20	75	2	58	36	54	46	85	27	63	42	88	75	30	46	19	12
19	59	73	90	20	27	36	16	53	68	10	59	83	22	6	91	22	74	99	61
97	85	29	20	99	29	49	86	96	83	14	95	17	45	65	48	64	9	26	36
59	54	77	99	90	61	65	58	42	86	64	3	55	79	88	13	63	66	83	85
92	29	62	81	81	97	96	66	81	75	93	51	73	76	33	34	95	4	59	69
18	59	15	56	85	32	68	70	24	53	12	69	35	89	6	41	87	41	85	51
4	70	84	80	17	43	50	17	50	66	24	15	90	83	45	15	72	26	89	83
13	52	88	54	50	59	51	36	87	98	26	56	89	38	48	58	3	72	10	81
63	29	64	50	11	38	19	7	59	40	56	5	59	83	46	41	90	4	24	34
9	82	69	14	77	39	27	98	8	53	15	1	68	56	72	61	49	35	67	21
84	41	78	53	82	32	51	27	56	4	19	41	80	33	71	18	13	3	43	95
68	59	67	24	2	69	45	85	51	46	86	11	2	97	53	44	64	33	32	53
24	97	11	69	6	12	84	32	1	90	32	98	79	36	56	1	17	84	80	64
47	64	16	64	69	16	45	62	16	5	26	70	48	58	75	13	11	47	50	29
72	51	16	32	43	61	11	1	74	17	15	72	87	81	26	26	74	30	79	40
59	69	98	60	73	37	35	47	17	93	83	27	95	77	67	30	78	26	45	55
42	93	88	89	31	89	59	86	28	23	4	72	43	28	52	18	60	91	86	6
84	8	84	67	84	11	89	38	12	74	14	50	83	42	77	88	58	58	8	17
28	15	97	31	15	35	9	59	50	98	86	6	49	24	89	56	85	14	78	20
51	25	56	67	51	44	80	66	23	74	12	52	13	4	36	69	5	21	57	79
Routes of jobs: 
2	1	12	10	20	9	7	15	18	14	16	8	11	3	6	19	5	13	17	4
16	2	15	10	18	12	13	4	11	8	14	20	9	17	7	1	3	19	5	6
15	10	3	1	4	7	19	9	17	20	8	13	6	5	11	16	2	14	12	18
5	10	12	9	2	19	14	17	8	13	16	11	18	15	3	6	4	20	7	1
18	10	19	15	3	1	11	8	17	12	7	5	20	9	13	14	16	2	4	6
9	12	5	8	10	17	19	16	18	20	6	7	4	3	14	13	11	1	15	2
12	2	17	4	11	1	6	7	18	19	16	8	20	14	5	13	3	15	10	9
14	15	18	3	6	17	4	7	10	16	19	8	5	12	11	9	1	2	20	13
12	10	8	17	11	19	14	13	18	7	1	5	16	6	3	2	20	9	4	15
1	11	8	14	20	10	3	12	16	15	9	13	18	6	19	4	5	2	17	7
18	3	16	9	13	10	19	17	14	8	7	20	6	2	4	11	5	1	12	15
9	3	2	19	5	12	11	18	15	10	20	14	7	6	1	17	13	4	16	8
3	13	17	6	10	15	19	11	2	8	18	5	14	9	7	1	4	16	20	12
11	9	20	3	2	18	13	19	14	15	16	5	4	12	10	7	6	1	17	8
19	16	20	10	8	2	13	4	3	12	18	17	11	1	6	5	14	7	9	15
5	9	4	8	19	17	12	14	11	6	16	18	20	10	3	2	1	15	7	13
8	2	18	1	4	15	16	19	9	14	20	3	7	17	10	13	12	5	6	11
9	16	8	20	19	18	17	7	12	11	4	13	10	1	6	15	2	5	3	14
20	8	18	7	2	5	1	9	4	12	10	13	11	3	16	15	17	6	14	19
12	9	17	20	3	11	1	10	15	18	2	4	19	14	13	6	7	5	8	16
6	12	19	3	11	16	17	9	13	2	1	15	20	5	8	7	14	18	4	10
2	13	14	15	10	9	8	6	18	1	16	11	19	7	12	5	17	4	3	20
14	3	15	18	7	11	12	1	5	8	6	19	17	20	2	16	9	10	4	13
15	16	2	12	8	14	18	13	10	4	11	7	17	19	6	9	1	3	20	5
16	13	4	14	19	6	15	20	18	2	8	17	10	3	12	1	11	5	9	7
4	10	20	18	16	3	11	17	13	12	8	15	19	9	2	14	6	5	7	1
13	19	9	11	10	14	20	17	5	2	4	16	12	6	15	7	1	8	3	18
1	11	12	6	17	16	8	4	19	5	14	2	7	3	13	10	18	9	20	15
10	8	1	4	5	16	14	18	3	7	11	20	12	6	13	2	15	9	19	17
9	4	5	8	12	7	19	15	17	20	3	2	13	16	11	14	6	18	1	10
12	15	2	16	3	11	5	17	4	10	6	13	19	8	18	9	20	1	7	14
14	9	19	20	7	10	6	2	17	12	1	3	5	15	16	13	11	4	8	18
1	15	7	20	2	4	17	19	11	3	10	9	12	16	8	5	6	14	18	13
3	4	18	15	6	19	2	1	9	17	8	13	20	12	10	16	5	11	7	14
19	10	17	4	3	12	5	6	1	13	11	16	7	9	15	8	18	20	2	14
19	6	8	11	13	20	17	18	12	4	9	5	1	15	16	10	7	3	14	2
18	8	13	5	16	7	19	6	3	17	12	20	9	11	4	2	14	10	1	15
11	7	19	5	10	17	15	3	8	14	12	20	2	9	6	4	13	18	1	16
4	2	19	6	18	5	3	11	8	15	20	1	14	13	17	10	16	12	7	9
15	5	2	13	11	4	20	8	10	9	12	19	6	3	14	7	1	18	16	17
12	4	2	1	8	13	17	20	15	5	16	6	11	3	18	10	14	9	19	7
9	11	18	14	5	20	7	3	4	6	2	15	12	8	19	16	17	1	10	13
11	16	10	8	17	14	9	6	3	18	1	13	15	20	7	19	2	5	12	4
19	4	12	10	11	1	13	8	7	5	3	2	15	18	14	9	20	6	17	16
11	13	18	2	12	10	16	7	20	3	17	19	15	14	6	8	4	9	5	1
6	17	12	9	18	5	11	7	4	15	3	8	13	10	16	2	14	1	20	19
11	12	2	17	1	4	8	20	15	18	10	5	19	9	16	13	14	6	7	3
16	11	17	12	9	1	20	6	18	8	15	13	4	2	14	10	19	3	5	7
20	3	10	13	7	12	6	17	11	16	9	8	5	14	4	2	19	18	1	15
15	5	13	17	1	10	18	3	8	7	20	2	6	4	12	14	11	9	19	16
8	1	10	14	5	12	3	11	20	2	15	4	9	6	7	13	16	19	17	18
17	8	6	11	10	14	2	4	15	16	9	13	19	1	20	12	3	18	5	7
12	4	15	3	7	10	8	20	9	16	11	13	14	19	6	17	2	1	18	5
9	11	4	17	1	7	10	12	8	2	20	18	15	5	3	14	19	6	16	13
20	12	8	13	4	17	15	7	9	11	16	1	10	14	19	18	6	5	2	3
11	15	16	13	2	9	10	19	12	3	18	6	7	20	4	5	14	8	17	1
4	9	14	13	19	16	5	8	7	17	6	10	20	3	11	12	15	1	2	18
2	4	3	8	16	1	7	6	13	5	17	10	12	18	9	19	15	20	14	11
16	19	9	6	4	5	11	15	17	8	3	20	10	14	13	1	12	7	2	18
2	4	10	7	1	17	19	5	11	16	15	20	9	13	12	3	6	18	8	14
18	4	20	14	13	2	7	17	10	11	8	19	12	9	6	3	16	1	5	15
3	5	6	1	8	4	17	12	7	9	19	11	18	13	2	15	16	14	20	10
15	6	9	4	12	16	5	14	17	2	8	13	20	10	7	3	11	1	18	19
19	1	12	3	2	5	16	17	18	4	11	6	20	10	9	15	7	13	8	14
10	1	16	14	13	19	15	7	11	8	17	2	12	6	9	3	20	5	18	4
14	8	12	3	5	11	7	20	9	1	18	2	19	15	4	10	16	13	17	6
8	10	13	12	4	3	19	14	11	2	15	17	9	7	1	5	18	6	20	16
14	17	2	20	15	12	16	5	19	6	11	1	10	8	3	13	7	9	4	18
16	11	13	14	6	18	3	7	12	1	4	2	8	20	9	15	17	5	10	19
12	5	16	9	14	15	3	4	8	11	7	1	6	13	10	17	18	20	2	19
11	10	12	20	13	8	19	7	9	15	17	1	3	4	2	6	16	18	14	5
11	19	16	20	4	2	17	3	6	14	15	13	1	8	9	12	18	10	7	5
19	11	3	7	8	2	5	6	1	18	16	4	12	10	15	17	13	14	9	20
15	19	20	12	7	17	11	16	6	2	14	9	4	13	18	8	10	3	1	5
2	15	3	19	7	4	1	5	12	13	20	14	18	17	9	6	10	8	16	11
17	2	12	18	13	10	15	1	7	19	8	4	14	20	6	5	16	9	3	11
5	4	1	9	13	3	17	19	15	18	16	7	6	12	11	14	20	8	10	2
14	10	2	13	12	19	7	9	8	3	17	6	20	4	11	1	16	5	15	18
12	20	1	13	6	19	11	18	10	3	4	7	8	17	2	14	15	5	16	9
7	14	8	20	2	15	16	4	18	12	3	13	10	9	1	11	19	5	6	17
5	8	14	10	6	7	1	16	18	15	11	20	12	3	17	9	19	2	4	13
13	19	4	14	8	11	5	7	10	9	3	6	12	20	17	18	2	15	16	1
19	16	12	8	11	15	7	17	4	3	1	5	14	10	2	9	20	6	13	18
8	19	7	5	2	10	20	18	17	3	16	6	14	9	4	15	1	13	12	11
8	1	12	15	10	3	11	4	5	2	14	9	18	17	16	20	6	19	7	13
14	15	12	8	20	2	7	16	19	5	9	6	11	4	17	13	18	10	1	3
3	7	11	9	12	16	14	6	20	19	8	13	10	2	15	4	1	18	17	5
16	8	15	1	13	4	7	20	14	10	12	11	6	3	19	18	2	9	17	5
20	5	16	14	12	8	1	4	15	7	13	18	3	17	19	2	6	10	11	9
5	1	12	11	16	9	10	17	8	7	3	20	15	13	6	2	4	19	14	18
2	3	11	5	8	15	10	12	20	19	9	6	13	1	17	4	16	18	14	7
8	19	3	16	11	12	14	18	10	20	15	2	5	7	17	6	9	13	1	4
8	9	15	16	2	11	17	4	14	1	7	3	6	18	10	5	20	19	12	13
13	18	6	19	17	2	8	3	1	11	12	4	15	10	20	14	16	5	7	9
18	11	20	5	4	9	2	6	15	13	10	3	14	19	12	17	7	1	8	16
6	12	2	7	17	15	10	16	14	4	19	8	1	3	20	18	11	5	13	9
2	4	14	18	15	20	12	7	9	11	17	13	16	8	1	10	19	6	3	5
3	4	14	5	18	15	13	20	19	16	10	12	6	11	9	1	2	8	17	7
13	15	12	6	2	7	17	10	19	14	1	11	18	4	16	5	8	20	3	9
2	12	15	1	19	14	5	20	6	13	8	17	18	16	9	3	4	7	10	11
Due dates: 
3223	
2648	
2423	
2020	
2248	
2493	
2203	
2320	
2975	
2313	
2985	
2145	
2328	
2358	
1873	
2565	
2615	
2503	
2820	
2393	
2513	
2000	
2425	
2625	
2358	
2515	
1805	
2960	
2470	
2510	
2730	
2428	
2990	
2605	
2510	
2673	
2310	
2538	
2143	
2780	
2348	
2115	
2775	
2730	
2665	
3000	
2248	
2118	
2868	
2435	
2298	
1953	
1908	
2300	
2830	
2118	
1673	
2513	
1965	
2428	
1985	
2695	
2640	
2988	
2913	
2208	
2390	
2275	
2098	
2240	
2693	
3173	
2815	
2903	
2465	
2103	
1900	
2060	
2555	
2650	
2170	
2470	
2730	
3225	
3368	
2490	
2558	
2673	
2055	
2303	
2310	
2478	
2433	
2078	
2270	
2928	
2720	
2615	
2360	
2213	
